"","long","lat","month","year"
"1",-75.508333,-12.821667,"03",1972
"2",-75.42,-12.48,"03",1972
"3",-75.5,-12.116667,"03",1972
"4",-75.916667,-13.273333,"03",1972
"5",-75.703333,-13.1,"03",1972
"6",-74.1,-13.066667,"03",1972
"7",-74.368333,-14.995,"03",1972
"8",-74.94,-14.221667,"03",1972
"9",-73.6,-14.033333,"03",1972
"10",-74.783333,-14.333333,"03",1972
"11",-74.816667,-14.666667,"03",1972
"12",-75.45,-12.616667,"09",1973
"13",-78.833333,-7.433333,"09",1973
"14",-78.710389,-6.033333,"09",1973
"15",-73.45,-14.233333,"09",1973
"16",-80.066667,-5.966667,"09",1973
"17",-80.983333,-5.433333,"09",1973
"18",-81.833333,-5.233333,"09",1973
"19",-79.85,-5.15,"09",1973
"20",-79.333333,-5.133333,"09",1973
"21",-80.95,-5.116667,"09",1973
"22",-78.3,-6.583333,"09",1973
"23",-79.616667,-6.833333,"09",1973
"24",-79.466667,-5.283333,"09",1973
"25",-79.983333,-6.4,"09",1973
"26",-78.233333,-7.966667,"09",1973
"27",-79.116667,-6.016667,"09",1973
"28",-78.633333,-7.333333,"09",1973
"29",-77.083333,-7.333333,"09",1973
"30",-77.3,-8.6,"09",1973
"31",-77.433333,-9.9,"09",1973
"32",-77.1,-9.9,"09",1973
"33",-78.433333,-9.9,"09",1973
"34",-77.883333,-9.8,"09",1973
"35",-77.766667,-9.8,"09",1973
"36",-77.75,-9.8,"09",1973
"37",-77.983333,-9.4,"09",1973
"38",-77.816667,-9.333333,"09",1973
"39",-77.4,-9.333333,"09",1973
"40",-77.55,-10.666667,"09",1973
"41",-76.283333,-10.016667,"09",1973
"42",-76.116667,-12,"09",1973
"43",-76.1,-10.016667,"09",1973
"44",-77.65,-9.391667,"09",1973
"45",-77.716667,-9.45,"09",1973
"46",-76.083333,-9.25,"09",1973
"47",-76.65,-10.133333,"09",1973
"48",-76.833333,-11.666667,"09",1973
"49",-76.916667,-11.516667,"09",1973
"50",-77.916667,-11.5,"09",1973
"51",-76.866667,-12.683333,"09",1973
"52",-76.183333,-12.55,"09",1973
"53",-75.55,-12.216667,"09",1973
"54",-76.733333,-12.266667,"09",1973
"55",-76.016667,-12.316667,"09",1973
"56",-75.116667,-13.95,"09",1973
"57",-75.266667,-12.366667,"09",1973
"58",-75.066667,-12.05,"09",1973
"59",-75.783333,-13.466667,"09",1973
"60",-75.083333,-13.395,"09",1973
"61",-74.15,-13.116667,"09",1973
"62",-75.733333,-13.166667,"09",1973
"63",-76.7,-13.283333,"09",1973
"64",-74.25,-14.55,"09",1973
"65",-75.233333,-14.4,"09",1973
"66",-73.1,-14.033333,"09",1973
"67",-74.666667,-14.133333,"09",1973
"68",-73.216667,-14.343333,"09",1973
"69",-74.383333,-14.178333,"09",1973
"70",-74.2,-14.45,"09",1973
"71",-77.533333,-8.566667,"09",1973
"72",-77.283333,-8.85,"09",1973
"73",-80.633333,-5.9,"09",1973
"74",-80.433333,-6.816667,"09",1973
"75",-79.166667,-5.683333,"09",1973
"76",-80.35,-6.383333,"09",1973
"77",-79.916667,-6.766667,"09",1973
"78",-80.6,-5.483333,"09",1973
"79",-80.7,-5.916667,"09",1973
"80",-80.916667,-5.766667,"09",1973
"81",-79.1,-6.4,"09",1973
"82",-80.916667,-7.816667,"09",1973
"83",-78.1,-6.083333,"09",1973
"84",-78.283333,-6.016667,"09",1973
"85",-78.683333,-7.766667,"09",1973
"86",-78.383333,-6.45,"09",1973
"87",-79.85,-8.8,"09",1973
"88",-78.983333,-7.466667,"09",1973
"89",-77.333333,-8.416667,"09",1973
"90",-78.733333,-8.683333,"09",1973
"91",-77.066667,-9.666667,"09",1973
"92",-77.1,-7.016667,"09",1973
"93",-78.4,-9.316667,"09",1973
"94",-77.533333,-10.716667,"09",1973
"95",-76.833333,-11.616667,"09",1973
"96",-76.733333,-11.95,"09",1973
"97",-77.883333,-10.766667,"09",1973
"98",-76.666667,-10.433333,"09",1973
"99",-75.133333,-11.45,"09",1973
"100",-75.333333,-11.2,"09",1973
"101",-75.55,-12.716667,"09",1973
"102",-76.816667,-11.366667,"09",1973
"103",-76.9,-11.75,"09",1973
"104",-75.366667,-12.45,"09",1973
"105",-75.433333,-12.583333,"09",1973
"106",-75.283333,-13.6,"09",1973
"107",-75.6,-13.5,"09",1973
"108",-76.916667,-13.866667,"09",1973
"109",-75.666667,-13.05,"09",1973
"110",-75.7,-14.566667,"09",1973
"111",-74.266667,-14.8,"09",1973
"112",-74.566667,-14.883333,"09",1973
"113",-73.233333,-14.28,"09",1973
"114",-74.733333,-14.383333,"09",1973
"115",-80.85,-5.75,"09",1973
"116",-80.866667,-5.083333,"09",1973
"117",-78.133333,-6.933333,"09",1973
"118",-80.6,-5.483333,"09",1973
"119",-80.966667,-5.483333,"09",1973
"120",-80.866667,-5.333333,"09",1973
"121",-79.35,-5.45,"09",1973
"122",-79.566667,-5.133333,"09",1973
"123",-78.266667,-6.716667,"09",1973
"124",-78.416667,-7.6,"09",1973
"125",-78.266667,-6.133333,"09",1973
"126",-78.316667,-7.95,"09",1973
"127",-78.133333,-7.316667,"09",1973
"128",-78.7,-8.283333,"09",1973
"129",-78.866667,-9.583333,"09",1973
"130",-77.583333,-8.533333,"09",1973
"131",-77.716667,-8.1,"09",1973
"132",-77.866667,-9.5,"09",1973
"133",-77.766667,-9.466667,"09",1973
"134",-77.833333,-9.533333,"09",1973
"135",-75.033333,-11.033333,"09",1973
"136",-77.466667,-11.383333,"09",1973
"137",-75.55,-12.1,"09",1973
"138",-75.55,-12.65,"09",1973
"139",-76.816667,-13.266667,"09",1973
"140",-74.016667,-14.683333,"09",1973
"141",-75.216667,-14.783333,"09",1973
"142",-74.05,-14.683333,"09",1973
"143",-75.4,-14.6,"09",1973
"144",-75.8,-14.8,"09",1973
"145",-75.55,-13.033333,"09",1973
"146",-74.233333,-13.233333,"09",1973
"147",-74.828333,-14.066667,"09",1973
"148",-80.966667,-5.733333,"09",1973
"149",-78.016667,-5.066667,"09",1973
"150",-78.116667,21,"09",1973
"151",-79.933333,-5.083333,"09",1973
"152",-78.116667,-6.966667,"09",1973
"153",-78.15,-6.65,"09",1973
"154",-78.4,-6.45,"09",1973
"155",-78.716667,-7.633333,"09",1973
"156",-78.883333,-7.366667,"09",1973
"157",-79,-7.483333,"09",1973
"158",-78.166667,-7.25,"09",1973
"159",-78.25,-7.066667,"09",1973
"160",-77.066667,-7.216667,"09",1973
"161",-77.4,-8.283333,"09",1973
"162",-77.4,-8.55,"09",1973
"163",-77.3,-8.683333,"09",1973
"164",-77.333333,-8.783333,"09",1973
"165",-77.783333,-9.816667,"09",1973
"166",-77.783333,-9.633333,"09",1973
"167",-77.416667,-8.75,"09",1973
"168",-77.516667,-8.266667,"09",1973
"169",-76.25,-9.05,"09",1973
"170",-77.933333,-9.1,"09",1973
"171",-76.7,-11.933333,"09",1973
"172",-75.233333,-11.283333,"09",1973
"173",-76.833333,-11.733333,"09",1973
"174",-75.633333,-12.6,"09",1973
"175",-76.638333,-11.975,"10",1973
"176",-78.1461,-6.9854,"10",1973
"177",-77.5,-8.55,"10",1973
"178",-76.325,-10.911667,"10",1973
"179",-76.16,-10.978333,"10",1973
"180",-78.166667,-7.25,"10",1973
"181",-78.133333,-7.65,"10",1973
"182",-75.058333,-11.716667,"10",1973
"183",-78.733333,-10.346667,"10",1973
"184",-77.8,-9.833333,"10",1973
"185",-77.533333,-10.25,"10",1973
"186",-81.791667,-5.833333,"10",1973
"187",-81.2,-5.533333,"10",1973
"188",-80.85,-5.55,"10",1973
"189",-80.583333,-6.783333,"10",1973
"190",-80.791667,-6.308333,"10",1973
"191",-78.716667,-7.436667,"10",1973
"192",-79.616667,-8.981667,"10",1973
"193",-77.5,-8.6,"10",1973
"194",-79.945,-8.531667,"10",1973
"195",-78.253333,-9.616667,"10",1973
"196",-76.639701,-10.399412,"10",1973
"197",-77.3,-11.701667,"10",1973
"198",-75.1,-11.616667,"10",1973
"199",-77.501667,-11.248333,"10",1973
"200",-75.565,-12.865,"10",1973
"201",-76.968866,-11.009375,"10",1973
"202",-75.016667,-13.873333,"10",1973
"203",-75.16,-13.625,"10",1973
"204",-76.25,-13.586667,"10",1973
"205",-74.7,-14.755,"10",1973
"206",-74.55,-14.933333,"10",1973
"207",-73.258333,-14.375,"10",1973
"208",-73.666667,-14.108333,"10",1973
"209",-79.016667,-5.4,"10",1973
"210",-80.728333,-5.416667,"10",1973
"211",-78.283333,-6.583333,"10",1973
"212",-78.2,-6.666667,"10",1973
"213",-78.085,-7.616667,"10",1973
"214",-78.728333,-7.85,"10",1973
"215",-78.436667,-8.903333,"10",1973
"216",-78.948333,-7.02,"10",1973
"217",-77.711667,-8.181667,"10",1973
"218",-78.971667,-8.25,"10",1973
"219",-76.093333,-9.266667,"10",1973
"220",-76.536667,-10.426667,"10",1973
"221",-76.33,-10.533333,"10",1973
"222",-76.5,-10.528333,"10",1973
"223",-76.511667,-11.666667,"10",1973
"224",-75.338333,-11.161667,"10",1973
"225",-75.546667,-13.91,"10",1973
"226",-75.021667,-13.958333,"10",1973
"227",-75.513333,-12.166667,"10",1973
"228",-74.416667,-13.115,"10",1973
"229",-74.861667,-14.6,"10",1973
"230",-74.355,-14.2,"10",1973
"231",-77.941667,-9.505,"10",1973
"232",-77.941667,-9.655,"10",1973
"233",-79.264356,-6.664328,"10",1973
"234",-79.666667,-6.883333,"10",1973
"235",-79.866667,-5.15,"10",1973
"236",-76.3,-10.866667,"10",1973
"237",-80.421667,-5.57,"10",1973
"238",-74.166667,-13.25,"10",1973
"239",-76.233333,-10.733333,"10",1973
"240",-77.55,-8.366667,"10",1973
"241",-77.233333,-8.7,"10",1973
"242",-75.533333,-12.65,"10",1973
"243",-75.416667,-12.483333,"10",1973
"244",-75.083333,-12.45,"10",1973
"245",-76.766667,-12.433333,"10",1973
"246",-74.5,-14.833333,"10",1973
"247",-75.9,-14.783333,"10",1973
"248",-80.913333,-5.683333,"10",1973
"249",-79.3,-5.583333,"10",1973
"250",-79.151667,-5.5,"10",1973
"251",-81.816667,-5.266667,"10",1973
"252",-79.866667,-6.883333,"10",1973
"253",-78.375,-6.116667,"10",1973
"254",-79.43,-7.653333,"10",1973
"255",-77.066667,-8.966667,"10",1973
"256",-79.983333,-7.316667,"10",1973
"257",-77.6,-8.283333,"10",1973
"258",-77.936667,-9.581667,"10",1973
"259",-76.233333,-10.875,"10",1973
"260",-76.7,-10.258333,"10",1973
"261",-76.75,-10.24,"10",1973
"262",-76.678333,-10.491667,"10",1973
"263",-76.966667,-11.701667,"10",1973
"264",-76.703333,-11.851667,"10",1973
"265",-75.216667,-11.216667,"10",1973
"266",-75.2,-11.42,"10",1973
"267",-75.543333,-12.808333,"10",1973
"268",-75.568333,-13.916667,"10",1973
"269",-75.553333,-12.011667,"10",1973
"270",-76.25,-13.575,"10",1973
"271",-76,-13.366667,"10",1973
"272",-76.83,-14.751667,"10",1973
"273",-75,-14.516667,"10",1973
"274",-73.433333,-14.266667,"10",1973
"275",-80.808333,-5.85,"10",1973
"276",-79.9,-6.916667,"10",1973
"277",-79.733333,-6.916667,"10",1973
"278",-79.4,-6.916667,"10",1973
"279",-79.605,-7.776667,"10",1973
"280",-80,-7.983333,"10",1973
"281",-79.608333,-6.038333,"10",1973
"282",-77.086153,-7.244069,"10",1973
"283",-76.186667,-10.946667,"10",1973
"284",-76.175,-10.761667,"10",1973
"285",-76.191667,-11.833333,"10",1973
"286",-76.691667,-11.85,"10",1973
"287",-76.716667,-10.016667,"10",1973
"288",-76.73,-11.166667,"10",1973
"289",-75.223333,-11.166667,"10",1973
"290",-75.511667,-12.361667,"10",1973
"291",-75.416667,-13.166667,"10",1973
"292",-74.145,-14.296667,"10",1973
"293",-74.616667,-14.833333,"10",1973
"294",-77.658333,-8.236667,"10",1973
"295",-77.703556,-8.204261,"10",1973
"296",-77.658333,-8.208333,"10",1973
"297",-77.553333,-8.241667,"10",1973
"298",-79.3,-6.866667,"10",1973
"299",-79.316667,-6.733333,"10",1973
"300",-79.4,-6.716667,"10",1973
"301",-77.366667,-8.783333,"10",1973
"302",-77.833333,-11.8,"10",1973
"303",-76.666667,-11.9,"10",1973
"304",-76.75,-11.8,"10",1973
"305",-75.566667,-12.783333,"10",1973
"306",-75.666667,-12.366667,"10",1973
"307",-75.65,-13.816667,"10",1973
"308",-74.35,-14.5,"10",1973
"309",-80.416667,-5.183333,"10",1973
"310",-79.355,-5.55,"10",1973
"311",-79.566667,-5.133333,"10",1973
"312",-79.491667,-6.083333,"10",1973
"313",-78.366667,-6.375,"10",1973
"314",-78.683333,-7.358333,"10",1973
"315",-78.95,-7.483333,"10",1973
"316",-78.65,-7.828333,"10",1973
"317",-78.683333,-7.2,"10",1973
"318",-77.986722,-9.485208,"10",1973
"319",-78.385,-9.34,"10",1973
"320",-77.105,-10.166667,"10",1973
"321",-75.083333,-11.496667,"10",1973
"322",-75.25,-12.65,"10",1973
"323",-75.45,-12.733333,"10",1973
"324",-75.603333,-12.226667,"10",1973
"325",-75.825,-13.483333,"10",1973
"326",-74.288333,-13.153333,"10",1973
"327",-80.826667,-5.083333,"10",1973
"328",-79.116667,-6.833333,"10",1973
"329",-78.028333,-6.305,"10",1973
"330",-78.868333,-7.583333,"10",1973
"331",-77.225,-8.851667,"10",1973
"332",-77.233333,-9.573333,"10",1973
"333",-77.263333,-9.83,"10",1973
"334",-76.223333,-10.913333,"10",1973
"335",-77.746667,-11,"10",1973
"336",-76.258333,-10.08,"10",1973
"337",-76.716667,-10.25,"10",1973
"338",-76.025,-10.333333,"10",1973
"339",-77,-11.5,"10",1973
"340",-75.118333,-11.575,"10",1973
"341",-75.053333,-12.41,"10",1973
"342",-75.683333,-12.5,"10",1973
"343",-75.77,-13.663333,"10",1973
"344",-75.413333,-13.603333,"10",1973
"345",-75.38,-13.735,"10",1973
"346",-75.716667,-14.725,"10",1973
"347",-73.376667,-14.06,"10",1973
"348",-77.058333,-8.936667,"10",1973
"349",-77.203333,-7.103333,"10",1973
"350",-77.053333,-7.305,"10",1973
"351",-78.275,-6.475,"10",1973
"352",-78.225,-6.391667,"10",1973
"353",-79.633333,-7.6,"10",1973
"354",-75.383333,-11.133333,"10",1973
"355",-76.833333,-11.883333,"10",1973
"356",-77.3,-8.85,"10",1973
"357",-76.1,-9.185,"10",1973
"358",-76.465,-10.161667,"10",1973
"359",-76.646667,-10.216667,"10",1973
"360",-76.805,-11.791667,"10",1973
"361",-76.93,-11.863333,"10",1973
"362",-75.333333,-11.333333,"10",1973
"363",-77.991667,-9.283333,"10",1973
"364",-76.12,-9.16,"10",1973
"365",-75.551167,-12.820056,"10",1973
"366",-75.586667,-12.666667,"10",1973
"367",-74.493333,-13.016667,"10",1973
"368",-77.633333,-8.145,"10",1973
"369",-77.983333,-9.083333,"10",1973
"370",-76.161667,-10.99,"10",1973
"371",-75.516667,-14.383333,"09",1974
"372",-73.166667,-14.083333,"09",1974
"373",-74.316667,-14.033333,"09",1974
"374",-75.133333,-14.633333,"09",1974
"375",-75.533333,-14.95,"09",1974
"376",-75.283333,-11.1,"09",1974
"377",-75.2,-11.216667,"09",1974
"378",-73.266667,-14.216667,"09",1974
"379",-74.9,-14.2,"09",1974
"380",-74.516667,-14.883333,"09",1974
"381",-76.483333,-10.5,"09",1974
"382",-77.25,-9.383333,"09",1974
"383",-78.766667,-8.916667,"09",1974
"384",-77.183333,-8.166667,"09",1974
"385",-78.566667,-8.616667,"09",1974
"386",-77.05,-8.866667,"09",1974
"387",-78.183333,-6.45,"09",1974
"388",-79.316667,-6.966667,"09",1974
"389",-80.85,-5.483333,"09",1974
"390",-76.716667,-10.2,"09",1974
"391",-76.333333,-10.066667,"09",1974
"392",-76.716667,-10.3,"09",1974
"393",-76.633333,-11.583333,"09",1974
"394",-74.083333,-13.066667,"09",1974
"395",-76.216667,-13.316667,"09",1974
"396",-78,-9.333333,"09",1974
"397",-76.083333,-9.383333,"09",1974
"398",-77.45,-10.766667,"09",1974
"399",-76,-13.266667,"09",1974
"400",-74.05,-13.25,"09",1974
"401",-76.483333,-14,"09",1974
"402",-76.7,-11.566667,"09",1974
"403",-79,-7.35,"09",1974
"404",-79.733333,-6.583333,"09",1974
"405",-79.783333,-6.516667,"09",1974
"406",-79.733333,-6.533333,"09",1974
"407",-80.8,-4.016667,"09",1974
"408",-80.95,-5.733333,"09",1974
"409",-76.283333,-10.1,"09",1974
"410",-77.766667,-9.966667,"09",1974
"411",-78.733333,-8.3,"09",1974
"412",-77.483333,-8.633333,"09",1974
"413",-80,-8.766667,"09",1974
"414",-78.933333,-7.766667,"09",1974
"415",-79.966667,-7.35,"09",1974
"416",-79.4,-6.616667,"09",1974
"417",-79.8,-6.85,"09",1974
"418",-80.6,-6.866667,"09",1974
"419",-80.716667,-5.75,"09",1974
"420",-80.716667,-5.866667,"09",1974
"421",-76.2,-10.7,"09",1974
"422",-76.4,-10.6,"09",1974
"423",-76.283333,-10.616667,"09",1974
"424",-76.35,-10.566667,"09",1974
"425",-77.733333,-9.966667,"09",1974
"426",-76.35,-10.65,"09",1974
"427",-76.55,-10.533333,"09",1974
"428",-74.816667,-14.366667,"09",1974
"429",-74.9,-14.516667,"09",1974
"430",-75.7,-13.733333,"09",1974
"431",-75.266667,-11.066667,"09",1974
"432",-76.933333,-11.333333,"09",1974
"433",-76.783333,-10.116667,"09",1974
"434",-76.533333,-12,"09",1974
"435",-77.966667,-9.316667,"09",1974
"436",-75.416667,-12.383333,"09",1974
"437",-76.683333,-11.616667,"09",1974
"438",-77.516667,-9.9,"09",1974
"439",-77.533333,-9.866667,"09",1974
"440",-77.45,-8.516667,"09",1974
"441",-79.183333,-5.1,"09",1974
"442",-79.133333,-5.183333,"09",1974
"443",-79.25,-5.183333,"09",1974
"444",-76.55,-10.55,"09",1974
"445",-76.383333,-10.583333,"09",1974
"446",-76.366667,-10.583333,"09",1974
"447",-77.616667,-11.716667,"09",1974
"448",-76.35,-10.583333,"09",1974
"449",-76.383333,-10.583333,"09",1974
"450",-76.366667,-10.55,"09",1974
"451",-76.366667,-10.55,"09",1974
"452",-77.35,-8.933333,"09",1974
"453",-77.25,-8.783333,"09",1974
"454",-78.833333,-7.466667,"09",1974
"455",-78.183333,-6.45,"09",1974
"456",-79.416667,-6.833333,"09",1974
"457",-77.883333,-9.766667,"09",1974
"458",-77.5,-9.816667,"09",1974
"459",-77.55,-9.866667,"09",1974
"460",-76.366667,-10.533333,"09",1974
"461",-76.4,-10.6,"09",1974
"462",-77.6,-9.883333,"09",1974
"463",-76.45,-10.533333,"09",1974
"464",-76.3,-10.65,"09",1974
"465",-76.333333,-10.633333,"09",1974
"466",-76.266667,-10.666667,"09",1974
"467",-76.35,-10.566667,"09",1974
"468",-73.3,-14.333333,"09",1974
"469",-74.666667,-14.5,"09",1974
"470",-74.583333,-14.35,"09",1974
"471",-75.6,-13.4,"09",1974
"472",-77.916667,-12.916667,"09",1974
"473",-77.816667,-10.033333,"09",1974
"474",-77.316667,-11.6,"09",1974
"475",-77.9,-11.65,"09",1974
"476",-77.666667,-10.566667,"09",1974
"477",-79.266667,-6.866667,"09",1974
"478",-77.4,-9.266667,"09",1974
"479",-77.333333,-8.133333,"09",1974
"480",-74.1,-13.3,"09",1974
"481",-74.133333,-13.3,"09",1974
"482",-74.116667,-13.316667,"09",1974
"483",-74.116667,-13.3,"09",1974
"484",-76.333333,-10.65,"09",1974
"485",-76.3,-10.616667,"09",1974
"486",-76.4,-10.566667,"09",1974
"487",-76.25,-10.5,"09",1974
"488",-76.25,-10.533333,"09",1974
"489",-77.833333,-9.833333,"09",1974
"490",-77.583333,-9.85,"09",1974
"491",-77.483333,-8.583333,"09",1974
"492",-78.65,-10.783333,"09",1974
"493",-78.85,-7.483333,"09",1974
"494",-78.466667,-7.483333,"09",1974
"495",-79.4,-6.916667,"09",1974
"496",-79.416667,-6.883333,"09",1974
"497",-79.45,-6.966667,"09",1974
"498",-79.383333,-6.9,"09",1974
"499",-79.133333,-5.183333,"09",1974
"500",-79.45,-6.783333,"09",1974
"501",-76.416667,-10.583333,"09",1974
"502",-76.266667,-10.55,"09",1974
"503",-76.416667,-10.55,"09",1974
"504",-76.333333,-10.583333,"09",1974
"505",-77.816667,-9.55,"09",1974
"506",-76.333333,-10.6,"09",1974
"507",-76.616667,-10.5,"09",1974
"508",-76.533333,-10.516667,"09",1974
"509",-76.283333,-10.6,"09",1974
"510",-76.466667,-10.566667,"09",1974
"511",-76.466667,-10.566667,"09",1974
"512",-76.416667,-10.533333,"09",1974
"513",-76.35,-10.6,"09",1974
"514",-76.816667,-11.85,"09",1974
"515",-76.783333,-11.866667,"09",1974
"516",-76.9,-11.783333,"09",1974
"517",-76.55,-10.5,"09",1974
"518",-76.283333,-10.616667,"09",1974
"519",-76.35,-10.6,"09",1974
"520",-77.266667,-8.85,"09",1974
"521",-77.183333,-7.05,"09",1974
"522",-78.533333,-6.233333,"09",1974
"523",-79.983333,-6.433333,"09",1974
"524",-79.983333,-6.433333,"09",1974
"525",-79.966667,-6.516667,"09",1974
"526",-79.133333,-5.216667,"09",1974
"527",-80.841667,-6.958333,"02",1974
"528",-79.008333,-6.858333,"02",1974
"529",-79.89,-6.486667,"02",1974
"530",-79.205,-6.3,"02",1974
"531",-78.416667,-7.966667,"02",1974
"532",-78.808333,-7.216667,"02",1974
"533",-79.938333,-8.778333,"02",1974
"534",-77.091667,-8.561667,"02",1974
"535",-78.553333,-8.006667,"02",1974
"536",-77.163333,-9.76,"02",1974
"537",-77.728333,-9.458333,"02",1974
"538",-76.511667,-10.188333,"02",1974
"539",-77,-11.503333,"02",1974
"540",-76.87,-12.643333,"02",1974
"541",-76.858333,-12.25,"02",1974
"542",-74.135,-13.193333,"02",1974
"543",-75.933333,-13.103333,"02",1974
"544",-75.215,-14.975833,"02",1974
"545",-75.428333,-14.886667,"02",1974
"546",-78.193333,-6.95,"02",1974
"547",-78.296667,-6.26,"02",1974
"548",-78.075,-6.146667,"02",1974
"549",-78.591667,-7.496667,"02",1974
"550",-78.24,-7.266667,"02",1974
"551",-77.296667,-9.433333,"02",1974
"552",-78.893333,-9.425,"02",1974
"553",-76.216667,-9.113333,"02",1974
"554",-76.396667,-10.403333,"02",1974
"555",-76.761667,-11.786667,"02",1974
"556",-75.245,-11.248333,"02",1974
"557",-76.773333,-12.98,"02",1974
"558",-75.69,-12.46,"02",1974
"559",-75.133333,-12.016667,"02",1974
"560",-75.831667,-13.575,"02",1974
"561",-74.066667,-13.308333,"02",1974
"562",-76.83,-13.146667,"02",1974
"563",-75.695,-13.145,"02",1974
"564",-74.506667,-14.963333,"02",1974
"565",-74.008333,-14.116667,"02",1974
"566",-78.171667,-6.875,"02",1974
"567",-77.093333,-8.933333,"02",1974
"568",-77.378333,-8.61,"02",1974
"569",-76.075,-9.165,"02",1974
"570",-77.961667,-9.158333,"02",1974
"571",-76.296667,-10.766667,"02",1974
"572",-76.65,-11.958333,"02",1974
"573",-76.685,-11.898333,"02",1974
"574",-75.56,-12.125,"02",1974
"575",-75.983333,-13.253333,"02",1974
"576",-76.4,-10.583333,"09",1975
"577",-78.633333,-8.833333,"09",1975
"578",-75.583333,-12.616667,"09",1975
"579",-79.4,-6.75,"09",1975
"580",-78.483333,-7.233333,"09",1975
"581",-78.65,-7.516667,"09",1975
"582",-74.783333,-14.533333,"09",1975
"583",-80.833333,-5.733333,"09",1975
"584",-80.566667,-5.133333,"09",1975
"585",-80.7,-6.4,"09",1975
"586",-77.25,-8.466667,"09",1975
"587",-77.2,-9.1,"09",1975
"588",-76.15,-9.066667,"09",1975
"589",-76.65,-10.083333,"09",1975
"590",-76.983333,-12.916667,"09",1975
"591",-73.083333,-14.45,"09",1975
"592",-79.533333,-5.3,"09",1975
"593",-80.8,-5.983333,"09",1975
"594",-79.866667,-6.866667,"09",1975
"595",-78.233333,-7.6,"09",1975
"596",-77.033333,-7.416667,"09",1975
"597",-77.216667,-8.583333,"09",1975
"598",-77.116667,-7.25,"09",1975
"599",-77.766667,-9.8,"09",1975
"600",-76.016667,-9.433333,"09",1975
"601",-76.25,-10.983333,"09",1975
"602",-76.483333,-10.316667,"09",1975
"603",-76.6,-10.383333,"09",1975
"604",-76.816667,-11.866667,"09",1975
"605",-76.933333,-11.8,"09",1975
"606",-76.966667,-11.75,"09",1975
"607",-76.75,-11.85,"09",1975
"608",-74.2,-13.233333,"09",1975
"609",-74.816667,-14.416667,"09",1975
"610",-74.9,-14.566667,"09",1975
"611",-73.433333,-14.216667,"09",1975
"612",-79.716667,-7.683333,"09",1975
"613",-78.4,-6.033333,"11",1975
"614",-76.333333,-10.533333,"11",1975
"615",-77.95,-9.216667,"11",1975
"616",-75.4,-13.783333,"11",1975
"617",-80.683333,-5.35,"11",1975
"618",-79.783333,-5.1,"11",1975
"619",-80.933333,-5.183333,"11",1975
"620",-79.983333,-5.016667,"11",1975
"621",-80.75,-5.133333,"11",1975
"622",-78.35,-6.15,"11",1975
"623",-78.383333,-6.1,"11",1975
"624",-78.816667,-7.066667,"11",1975
"625",-78.133333,-7.2,"11",1975
"626",-78.666667,-7.15,"11",1975
"627",-78.75,-7.05,"11",1975
"628",-77.1,-8.383333,"11",1975
"629",-77.05,-8.116667,"11",1975
"630",-77.933333,-9.633333,"11",1975
"631",-78,-9.383333,"11",1975
"632",-76.233333,-10.4,"11",1975
"633",-76.233333,-10.183333,"11",1975
"634",-76.616667,-11.933333,"11",1975
"635",-75.116667,-12.416667,"11",1975
"636",-75.483333,-12.55,"11",1975
"637",-75.066667,-12.183333,"11",1975
"638",-75.85,-13.183333,"11",1975
"639",-74.45,-14.483333,"11",1975
"640",-76.583333,-10.416667,"11",1975
"641",-75.366667,-11.2,"11",1975
"642",-76.966667,-12.8,"11",1975
"643",-74.116667,-13.183333,"11",1975
"644",-80.866667,-5.716667,"11",1975
"645",-80.8,-5.65,"11",1975
"646",-80.990083,-5.799769,"11",1975
"647",-79.066667,-5.433333,"11",1975
"648",-81.833333,-5.6,"11",1975
"649",-82,-5.7,"11",1975
"650",-79.983333,-6.9,"11",1975
"651",-79.25,-6.916667,"11",1975
"652",-79.4,-6.033333,"11",1975
"653",-79.633333,-6.533333,"11",1975
"654",-78.316667,-7.733333,"11",1975
"655",-78.2,-7.583333,"11",1975
"656",-77.5,-8.683333,"11",1975
"657",-77.95,-9.6,"11",1975
"658",-76.016667,-9.433333,"11",1975
"659",-76.2,-10.966667,"11",1975
"660",-76.266667,-10.6,"11",1975
"661",-76.2,-10.75,"11",1975
"662",-75.116667,-11.616667,"11",1975
"663",-75.35,-11.166667,"11",1975
"664",-75.333333,-13,"11",1975
"665",-75.35,-12.983333,"11",1975
"666",-75.6,-12.633333,"11",1975
"667",-75.75,-12.35,"11",1975
"668",-74.264067,-13.166667,"11",1975
"669",-74.2,-13.15,"11",1975
"670",-75.933333,-14.85,"11",1975
"671",-74.333333,-14.983333,"11",1975
"672",-74.766667,-14.616667,"11",1975
"673",-77.7,-8.1,"11",1975
"674",-77.766667,-12,"02",1975
"675",-76.8,-11.716667,"02",1975
"676",-76.25,-11.433333,"02",1975
"677",-75.25,-11.3,"02",1975
"678",-77,-12.85,"02",1975
"679",-76.433333,-12.733333,"02",1975
"680",-75.433333,-12.55,"02",1975
"681",-75.583333,-13.96,"02",1975
"682",-74.083333,-13.283333,"02",1975
"683",-78.766667,-7.933333,"02",1975
"684",-78.35,-6.416667,"02",1975
"685",-78.416667,-6.233333,"02",1975
"686",-78.65,-6.2,"02",1975
"687",-78.366667,-6.45,"02",1975
"688",-78.366667,-6.616667,"02",1975
"689",-74.466667,-13.033333,"02",1975
"690",-74.466667,-13.066667,"02",1975
